file_name,Label
./data/yes/e269bac0_nohash_0.wav,0
./data/yes/105a0eea_nohash_2.wav,0
./data/yes/d33df435_nohash_0.wav,0
./data/yes/de040337_nohash_1.wav,0
./data/yes/41474817_nohash_1.wav,0
./data/yes/042ea76c_nohash_1.wav,0
./data/yes/5165cf0a_nohash_1.wav,0
./data/yes/fd395b74_nohash_0.wav,0
./data/yes/1c3f4fac_nohash_1.wav,0
./data/yes/b4aa9fef_nohash_0.wav,0
./data/yes/24632875_nohash_2.wav,0
./data/yes/421ed23f_nohash_1.wav,0
./data/yes/2cf28b70_nohash_0.wav,0
./data/yes/3c8dc702_nohash_0.wav,0
./data/yes/d7ca14ef_nohash_1.wav,0
./data/yes/d0faf7e4_nohash_4.wav,0
./data/yes/ffbb695d_nohash_1.wav,0
./data/yes/c1d39ce8_nohash_2.wav,0
./data/yes/d197e3ae_nohash_3.wav,0
./data/yes/190821dc_nohash_3.wav,0
./data/yes/4d9e07cf_nohash_0.wav,0
./data/yes/da7689f1_nohash_0.wav,0
./data/yes/49af4432_nohash_4.wav,0
./data/yes/7211390b_nohash_3.wav,0
./data/yes/37dca74f_nohash_1.wav,0
./data/yes/747e69fd_nohash_0.wav,0
./data/yes/c93d5e22_nohash_4.wav,0
./data/yes/a7545b9f_nohash_1.wav,0
./data/yes/38d78313_nohash_2.wav,0
./data/yes/2f666bb2_nohash_0.wav,0
./data/yes/78030270_nohash_0.wav,0
./data/yes/3e31dffe_nohash_4.wav,0
./data/yes/cc6ee39b_nohash_1.wav,0
./data/yes/6c0f6493_nohash_0.wav,0
./data/yes/28e47b1a_nohash_2.wav,0
./data/yes/8134f43f_nohash_0.wav,0
./data/yes/652b3da7_nohash_1.wav,0
./data/yes/e7d0eb3f_nohash_1.wav,0
./data/yes/413997c1_nohash_1.wav,0
./data/yes/3b8406c0_nohash_2.wav,0
./data/yes/77def3ee_nohash_1.wav,0
./data/yes/dbb40d24_nohash_0.wav,0
./data/yes/234ab0fb_nohash_2.wav,0
./data/yes/2e30f9a5_nohash_0.wav,0
./data/yes/f5e44d34_nohash_1.wav,0
./data/yes/3c1e12cf_nohash_1.wav,0
./data/yes/5af0ca83_nohash_0.wav,0
./data/yes/c1d39ce8_nohash_0.wav,0
./data/yes/8012c69d_nohash_0.wav,0
./data/yes/dedc7fab_nohash_1.wav,0
./data/yes/f19c1390_nohash_3.wav,0
./data/yes/7d5f87c8_nohash_0.wav,0
./data/yes/59b98a22_nohash_1.wav,0
./data/yes/9ff2d2f4_nohash_4.wav,0
./data/yes/5c39594f_nohash_1.wav,0
./data/yes/ca58a8c6_nohash_2.wav,0
./data/yes/1aeef15e_nohash_0.wav,0
./data/yes/be7a5b2d_nohash_0.wav,0
./data/yes/023a61ad_nohash_0.wav,0
./data/yes/df1d5024_nohash_0.wav,0
./data/yes/1942abd7_nohash_0.wav,0
./data/yes/9efe5140_nohash_0.wav,0
./data/yes/77def3ee_nohash_0.wav,0
./data/yes/db9cd41d_nohash_0.wav,0
./data/yes/8931f494_nohash_0.wav,0
./data/yes/122c5aa7_nohash_3.wav,0
./data/yes/7bf801d1_nohash_0.wav,0
./data/yes/aa48c94a_nohash_0.wav,0
./data/yes/c120e80e_nohash_7.wav,0
./data/yes/617de221_nohash_0.wav,0
./data/yes/cc6ee39b_nohash_4.wav,0
./data/yes/d2f4f431_nohash_1.wav,0
./data/yes/f92e49f3_nohash_4.wav,0
./data/yes/fa44fcf5_nohash_1.wav,0
./data/yes/e4200516_nohash_1.wav,0
./data/yes/fde2dee7_nohash_1.wav,0
./data/yes/d37e4bf1_nohash_0.wav,0
./data/yes/ad63d93c_nohash_1.wav,0
./data/yes/eb0676ec_nohash_3.wav,0
./data/yes/2aec99ec_nohash_0.wav,0
./data/yes/888a0c49_nohash_0.wav,0
./data/yes/7b2e879e_nohash_0.wav,0
./data/yes/78622c2b_nohash_1.wav,0
./data/yes/36050ef3_nohash_0.wav,0
./data/yes/ffd2ba2f_nohash_4.wav,0
./data/yes/3b8406c0_nohash_0.wav,0
./data/yes/33903159_nohash_0.wav,0
./data/yes/de08912f_nohash_1.wav,0
./data/yes/dc7ec25b_nohash_0.wav,0
./data/yes/837f7378_nohash_2.wav,0
./data/yes/e0315cf6_nohash_3.wav,0
./data/yes/093f65a1_nohash_1.wav,0
./data/yes/324210dd_nohash_2.wav,0
./data/yes/e41a903b_nohash_4.wav,0
./data/yes/2be08ce4_nohash_0.wav,0
./data/yes/50928b05_nohash_0.wav,0
./data/yes/da584bc0_nohash_1.wav,0
./data/yes/86478fab_nohash_0.wav,0
./data/yes/ec201020_nohash_2.wav,0
./data/yes/270bfa52_nohash_0.wav,0
./data/yes/d90b4138_nohash_3.wav,0
./data/yes/e7334395_nohash_2.wav,0
./data/yes/f9318c93_nohash_0.wav,0
./data/yes/23059a35_nohash_0.wav,0
./data/yes/462e1919_nohash_2.wav,0
./data/yes/b0bad4a9_nohash_2.wav,0
./data/yes/363c6bad_nohash_0.wav,0
./data/yes/adc216c5_nohash_2.wav,0
./data/yes/c6ee87a7_nohash_2.wav,0
./data/yes/82b99576_nohash_0.wav,0
./data/yes/6e41a77e_nohash_0.wav,0
./data/yes/14775481_nohash_0.wav,0
./data/yes/da584bc0_nohash_3.wav,0
./data/yes/49af4432_nohash_1.wav,0
./data/yes/b21f0fa4_nohash_0.wav,0
./data/yes/8f4c551f_nohash_0.wav,0
./data/yes/d9e9f554_nohash_1.wav,0
./data/yes/b7a0754f_nohash_0.wav,0
./data/yes/4f8ef132_nohash_0.wav,0
./data/yes/e98cb283_nohash_0.wav,0
./data/yes/3bc21161_nohash_0.wav,0
./data/yes/5165cf0a_nohash_0.wav,0
./data/yes/25132942_nohash_1.wav,0
./data/yes/4a1e736b_nohash_2.wav,0
./data/yes/ee483d85_nohash_2.wav,0
./data/yes/bf4af1af_nohash_1.wav,0
./data/yes/c392e01d_nohash_2.wav,0
./data/yes/10ace7eb_nohash_3.wav,0
./data/yes/324210dd_nohash_1.wav,0
./data/yes/c948d727_nohash_4.wav,0
./data/yes/aff582a1_nohash_0.wav,0
./data/yes/8012c69d_nohash_3.wav,0
./data/yes/520e8c0e_nohash_0.wav,0
./data/yes/a4b21cbc_nohash_0.wav,0
./data/yes/56eb74ae_nohash_2.wav,0
./data/yes/d7ca14ef_nohash_0.wav,0
./data/yes/2296b1af_nohash_1.wav,0
./data/yes/de040337_nohash_0.wav,0
./data/yes/62ef962d_nohash_2.wav,0
./data/yes/5d0ab165_nohash_1.wav,0
./data/yes/ecbd8d66_nohash_0.wav,0
./data/yes/6736bc64_nohash_1.wav,0
./data/yes/f7879738_nohash_1.wav,0
./data/yes/692a88e6_nohash_0.wav,0
./data/yes/68dd409e_nohash_0.wav,0
./data/yes/1aeef15e_nohash_2.wav,0
./data/yes/50f55535_nohash_1.wav,0
./data/yes/8e05039f_nohash_3.wav,0
./data/yes/e41a903b_nohash_2.wav,0
./data/yes/d5ca80c6_nohash_1.wav,0
./data/yes/735845ab_nohash_0.wav,0
./data/yes/eb76bc68_nohash_0.wav,0
./data/yes/784e281a_nohash_0.wav,0
./data/yes/bbd0bbd0_nohash_4.wav,0
./data/yes/c22d3f18_nohash_4.wav,0
./data/yes/214ccb20_nohash_0.wav,0
./data/yes/96a48d28_nohash_3.wav,0
./data/yes/5fadb538_nohash_4.wav,0
./data/yes/e5e54cee_nohash_1.wav,0
./data/yes/626e323f_nohash_0.wav,0
./data/yes/5c39594f_nohash_4.wav,0
./data/yes/e4200516_nohash_2.wav,0
./data/yes/62605293_nohash_0.wav,0
./data/yes/af30314d_nohash_0.wav,0
./data/yes/c120e80e_nohash_0.wav,0
./data/yes/f8f60f59_nohash_4.wav,0
./data/yes/9b027ecf_nohash_2.wav,0
./data/yes/ad89eb1e_nohash_2.wav,0
./data/yes/211ccd2e_nohash_0.wav,0
./data/yes/6c429c7b_nohash_4.wav,0
./data/yes/b9515bf3_nohash_2.wav,0
./data/yes/2796ac50_nohash_0.wav,0
./data/yes/9c06a3f3_nohash_1.wav,0
./data/yes/5828dfa2_nohash_0.wav,0
./data/yes/763188c4_nohash_2.wav,0
./data/yes/e9287461_nohash_0.wav,0
./data/yes/46a153d8_nohash_4.wav,0
./data/yes/6301e683_nohash_0.wav,0
./data/yes/35d1b6ee_nohash_3.wav,0
./data/yes/5ff3f9a1_nohash_1.wav,0
./data/yes/72320401_nohash_2.wav,0
./data/yes/953fe1ad_nohash_4.wav,0
./data/yes/7be5a0f3_nohash_0.wav,0
./data/yes/b49caed3_nohash_1.wav,0
./data/yes/ae82c78c_nohash_0.wav,0
./data/yes/3ff840aa_nohash_0.wav,0
./data/yes/c4cfbe43_nohash_1.wav,0
./data/yes/a8cb6dda_nohash_0.wav,0
./data/yes/229978fd_nohash_4.wav,0
./data/yes/512dc91a_nohash_1.wav,0
./data/yes/7cf14c54_nohash_0.wav,0
./data/yes/92a9c5e6_nohash_1.wav,0
./data/yes/66a412a7_nohash_1.wav,0
./data/yes/31267b59_nohash_0.wav,0
./data/yes/3d53244b_nohash_2.wav,0
./data/yes/7f74626f_nohash_4.wav,0
./data/yes/cf8d91cf_nohash_0.wav,0
./data/yes/1a673010_nohash_1.wav,0
./data/yes/2bdbe5f7_nohash_3.wav,0
./data/yes/9db2bfe9_nohash_0.wav,0
./data/yes/d486fb84_nohash_0.wav,0
./data/yes/d5356b9a_nohash_0.wav,0
./data/yes/e1469561_nohash_2.wav,0
./data/yes/333784b7_nohash_2.wav,0
./data/yes/f34e6f44_nohash_2.wav,0
./data/yes/2d3c8dcb_nohash_0.wav,0
./data/yes/4beff0c5_nohash_0.wav,0
./data/yes/bab36420_nohash_2.wav,0
./data/yes/18c54a68_nohash_0.wav,0
./data/yes/d0faf7e4_nohash_2.wav,0
./data/yes/784e281a_nohash_1.wav,0
./data/yes/1ffd513b_nohash_0.wav,0
./data/yes/5e3dde6b_nohash_4.wav,0
./data/yes/190821dc_nohash_1.wav,0
./data/yes/5e3b7a84_nohash_0.wav,0
./data/yes/130d9a87_nohash_0.wav,0
./data/yes/a879a2c3_nohash_0.wav,0
./data/yes/3fb8c268_nohash_0.wav,0
./data/yes/03cf93b1_nohash_1.wav,0
./data/yes/ffd2ba2f_nohash_0.wav,0
./data/yes/2f0a410b_nohash_0.wav,0
./data/yes/cae62f38_nohash_1.wav,0
./data/yes/11b1df78_nohash_2.wav,0
./data/yes/264f471d_nohash_2.wav,0
./data/yes/e71b4ce6_nohash_0.wav,0
./data/yes/5ab63b0a_nohash_0.wav,0
./data/yes/1b63157b_nohash_2.wav,0
./data/yes/e91d173e_nohash_1.wav,0
./data/yes/e77d88fc_nohash_0.wav,0
./data/yes/23ad12d8_nohash_0.wav,0
./data/yes/171b56dc_nohash_0.wav,0
./data/yes/28e47b1a_nohash_4.wav,0
./data/yes/03cf93b1_nohash_0.wav,0
./data/yes/079dfce3_nohash_0.wav,0
./data/yes/340c8b10_nohash_0.wav,0
./data/yes/3ab9ba07_nohash_0.wav,0
./data/yes/5fadb538_nohash_3.wav,0
./data/yes/74551073_nohash_0.wav,0
./data/yes/29fb33da_nohash_2.wav,0
./data/yes/692a88e6_nohash_4.wav,0
./data/yes/651d108f_nohash_0.wav,0
./data/yes/cd7f8c1b_nohash_3.wav,0
./data/yes/da8fa823_nohash_0.wav,0
./data/yes/24694eb6_nohash_1.wav,0
./data/yes/dbb7723a_nohash_0.wav,0
./data/yes/8134f43f_nohash_4.wav,0
./data/yes/8134f43f_nohash_2.wav,0
./data/yes/553f1a79_nohash_1.wav,0
./data/yes/3cdecb0b_nohash_1.wav,0
./data/yes/eb3f7d82_nohash_1.wav,0
./data/yes/28ce0c58_nohash_1.wav,0
./data/yes/f638a812_nohash_0.wav,0
./data/yes/a84dee7b_nohash_0.wav,0
./data/yes/f839238a_nohash_0.wav,0
./data/yes/493392c6_nohash_0.wav,0
./data/yes/bdb90d38_nohash_0.wav,0
./data/yes/e0322f2c_nohash_0.wav,0
./data/yes/e91d173e_nohash_0.wav,0
./data/yes/333784b7_nohash_3.wav,0
./data/yes/3e31dffe_nohash_1.wav,0
./data/yes/8dd788d8_nohash_0.wav,0
./data/yes/686d030b_nohash_4.wav,0
./data/yes/8830e17f_nohash_1.wav,0
./data/yes/6d818f6c_nohash_0.wav,0
./data/yes/b8897f1c_nohash_0.wav,0
./data/yes/ae71797c_nohash_0.wav,0
./data/yes/84999496_nohash_1.wav,0
./data/yes/129c7d8d_nohash_2.wav,0
./data/yes/bdee441c_nohash_3.wav,0
./data/yes/840eab5a_nohash_0.wav,0
./data/yes/c38720cb_nohash_0.wav,0
./data/yes/96ab6565_nohash_0.wav,0
./data/yes/4620dc14_nohash_0.wav,0
./data/yes/fbe51750_nohash_0.wav,0
./data/yes/32561e9e_nohash_0.wav,0
./data/yes/e72aa705_nohash_0.wav,0
./data/yes/57cb3575_nohash_0.wav,0
./data/yes/370844f7_nohash_1.wav,0
./data/yes/3f339c33_nohash_0.wav,0
./data/yes/4f086393_nohash_0.wav,0
./data/yes/bca56796_nohash_0.wav,0
./data/yes/91bed2e0_nohash_0.wav,0
./data/yes/274c008f_nohash_0.wav,0
./data/yes/888a0c49_nohash_2.wav,0
./data/yes/29fb33da_nohash_0.wav,0
./data/yes/dd6c6806_nohash_0.wav,0
./data/yes/f5c3de1b_nohash_0.wav,0
./data/yes/8f4c551f_nohash_2.wav,0
./data/yes/042186b8_nohash_1.wav,0
./data/yes/e5e54cee_nohash_0.wav,0
./data/yes/39a12648_nohash_3.wav,0
./data/yes/0132a06d_nohash_1.wav,0
./data/yes/742d6431_nohash_0.wav,0
./data/yes/82b99576_nohash_1.wav,0
./data/yes/a1dd919f_nohash_0.wav,0
./data/yes/65ec06e5_nohash_0.wav,0
./data/yes/de040337_nohash_2.wav,0
./data/yes/e102119e_nohash_1.wav,0
./data/yes/d5c41d6a_nohash_0.wav,0
./data/yes/3ca784ec_nohash_0.wav,0
./data/yes/cb164eea_nohash_1.wav,0
./data/yes/c08e5058_nohash_1.wav,0
./data/yes/5fadb538_nohash_1.wav,0
./data/yes/0a9f9af7_nohash_1.wav,0
./data/yes/d0faf7e4_nohash_5.wav,0
./data/yes/f2b8fc18_nohash_0.wav,0
./data/yes/5eb5fc74_nohash_0.wav,0
./data/yes/5184ed3e_nohash_1.wav,0
./data/yes/b93528e3_nohash_1.wav,0
./data/yes/cb2929ce_nohash_7.wav,0
./data/yes/37dca74f_nohash_2.wav,0
./data/yes/5b09db89_nohash_2.wav,0
./data/yes/2bfe70ef_nohash_0.wav,0
./data/yes/33246bc2_nohash_0.wav,0
./data/yes/ad89eb1e_nohash_0.wav,0
./data/yes/748cb308_nohash_1.wav,0
./data/yes/9a69672b_nohash_4.wav,0
./data/yes/9b402bc2_nohash_0.wav,0
./data/yes/834f03fe_nohash_4.wav,0
./data/yes/cc6bae0d_nohash_0.wav,0
./data/yes/099d52ad_nohash_0.wav,0
./data/yes/af7a8296_nohash_2.wav,0
./data/yes/92b0a735_nohash_0.wav,0
./data/yes/9a69672b_nohash_1.wav,0
./data/yes/ce9410da_nohash_0.wav,0
./data/yes/f804cbb3_nohash_1.wav,0
./data/yes/c634a189_nohash_0.wav,0
./data/yes/7cbf645a_nohash_1.wav,0
./data/yes/3e3fa7fd_nohash_0.wav,0
./data/yes/f216055e_nohash_0.wav,0
./data/yes/dea820ce_nohash_2.wav,0
./data/yes/e7ebf59c_nohash_0.wav,0
./data/yes/38d78313_nohash_4.wav,0
./data/yes/fb495c43_nohash_0.wav,0
./data/yes/6a203e0e_nohash_0.wav,0
./data/yes/9ff2d2f4_nohash_2.wav,0
./data/yes/eb0676ec_nohash_4.wav,0
./data/yes/8c7f81df_nohash_0.wav,0
./data/yes/3f2b358d_nohash_2.wav,0
./data/yes/f297e878_nohash_0.wav,0
./data/yes/97f4c236_nohash_1.wav,0
./data/yes/130d9a87_nohash_1.wav,0
./data/yes/51995cea_nohash_0.wav,0
./data/yes/ceaadb24_nohash_2.wav,0
./data/yes/7d149b38_nohash_1.wav,0
./data/yes/bbbf4fbd_nohash_0.wav,0
./data/yes/a8688b67_nohash_1.wav,0
./data/yes/18c54a68_nohash_1.wav,0
./data/yes/bdee441c_nohash_2.wav,0
./data/yes/462e1919_nohash_0.wav,0
./data/yes/1cbcc7a7_nohash_0.wav,0
./data/yes/db8a3397_nohash_2.wav,0
./data/yes/9b6c08ba_nohash_2.wav,0
./data/yes/e2362167_nohash_0.wav,0
./data/yes/692a88e6_nohash_3.wav,0
./data/yes/cd7f8c1b_nohash_2.wav,0
./data/yes/5fadb538_nohash_2.wav,0
./data/yes/de41f895_nohash_0.wav,0
./data/yes/e0a7c5a0_nohash_0.wav,0
./data/yes/9b5815cd_nohash_0.wav,0
./data/yes/f9f9751d_nohash_1.wav,0
./data/yes/d069e6ff_nohash_0.wav,0
./data/yes/1a073312_nohash_0.wav,0
./data/yes/a5b24175_nohash_1.wav,0
./data/yes/c1d39ce8_nohash_7.wav,0
./data/yes/4b25f620_nohash_2.wav,0
./data/yes/264f471d_nohash_3.wav,0
./data/yes/5c8af87a_nohash_2.wav,0
./data/yes/ec201020_nohash_1.wav,0
./data/yes/c120e80e_nohash_10.wav,0
./data/yes/24c9f572_nohash_2.wav,0
./data/yes/264f471d_nohash_4.wav,0
./data/yes/ab7b5acd_nohash_0.wav,0
./data/yes/ccb1266b_nohash_1.wav,0
./data/yes/a7dd45cf_nohash_0.wav,0
./data/yes/c93d5e22_nohash_3.wav,0
./data/yes/6c429c7b_nohash_3.wav,0
./data/yes/f42e234b_nohash_0.wav,0
./data/yes/4f2ab70c_nohash_3.wav,0
./data/yes/29fb33da_nohash_4.wav,0
./data/yes/37dca74f_nohash_3.wav,0
./data/yes/8830e17f_nohash_3.wav,0
./data/yes/41285056_nohash_2.wav,0
./data/yes/60472d26_nohash_1.wav,0
./data/yes/4e8c5516_nohash_0.wav,0
./data/yes/9886d8bf_nohash_0.wav,0
./data/yes/53578f4e_nohash_0.wav,0
./data/yes/7ea032f3_nohash_4.wav,0
./data/yes/fcb25a78_nohash_0.wav,0
./data/yes/0ff728b5_nohash_0.wav,0
./data/yes/24632875_nohash_0.wav,0
./data/yes/0f3f64d5_nohash_0.wav,0
./data/yes/7846fd85_nohash_3.wav,0
./data/yes/6f1ffef6_nohash_0.wav,0
./data/yes/d8ed3745_nohash_1.wav,0
./data/yes/9db2bfe9_nohash_4.wav,0
./data/yes/8dd24423_nohash_1.wav,0
./data/yes/b487da60_nohash_0.wav,0
./data/yes/61a9f72a_nohash_0.wav,0
./data/yes/6982fc2a_nohash_1.wav,0
./data/yes/9d7036f9_nohash_1.wav,0
./data/yes/1df483c0_nohash_1.wav,0
./data/yes/0c2d2ffa_nohash_0.wav,0
./data/yes/b737ee80_nohash_0.wav,0
./data/yes/686d030b_nohash_3.wav,0
./data/yes/43691f67_nohash_2.wav,0
./data/yes/311fde72_nohash_0.wav,0
./data/yes/e4b02540_nohash_0.wav,0
./data/yes/e7ea8b76_nohash_1.wav,0
./data/no/47d01978_nohash_0.wav,1
./data/no/dca2797e_nohash_3.wav,1
./data/no/cc6ee39b_nohash_0.wav,1
./data/no/6af4aa07_nohash_0.wav,1
./data/no/44715c1c_nohash_0.wav,1
./data/no/2bfe70ef_nohash_1.wav,1
./data/no/c37a72d3_nohash_0.wav,1
./data/no/28ed6bc9_nohash_1.wav,1
./data/no/cb164eea_nohash_0.wav,1
./data/no/9587481f_nohash_1.wav,1
./data/no/ba59cab3_nohash_0.wav,1
./data/no/af405b69_nohash_0.wav,1
./data/no/9785931e_nohash_1.wav,1
./data/no/772db621_nohash_1.wav,1
./data/no/b80d6c5e_nohash_0.wav,1
./data/no/c7aa72e6_nohash_1.wav,1
./data/no/876c84d6_nohash_0.wav,1
./data/no/a6d586b7_nohash_1.wav,1
./data/no/264f471d_nohash_1.wav,1
./data/no/7f74626f_nohash_0.wav,1
./data/no/84d1e469_nohash_2.wav,1
./data/no/179a61b7_nohash_4.wav,1
./data/no/7e783e3f_nohash_1.wav,1
./data/no/cb8f8307_nohash_4.wav,1
./data/no/190821dc_nohash_0.wav,1
./data/no/55d3725a_nohash_1.wav,1
./data/no/270bfa52_nohash_1.wav,1
./data/no/f17be97f_nohash_0.wav,1
./data/no/51055bda_nohash_3.wav,1
./data/no/409c962a_nohash_0.wav,1
./data/no/413bcfe1_nohash_0.wav,1
./data/no/5e1b34a6_nohash_1.wav,1
./data/no/6f7724f5_nohash_0.wav,1
./data/no/4d4e17f5_nohash_0.wav,1
./data/no/ffd2ba2f_nohash_3.wav,1
./data/no/f92e49f3_nohash_1.wav,1
./data/no/f632210f_nohash_0.wav,1
./data/no/adec6a94_nohash_1.wav,1
./data/no/3ea77ede_nohash_0.wav,1
./data/no/c84f9b5c_nohash_0.wav,1
./data/no/56eb74ae_nohash_4.wav,1
./data/no/079d1020_nohash_0.wav,1
./data/no/9a8d8d34_nohash_1.wav,1
./data/no/c256377f_nohash_0.wav,1
./data/no/4c432947_nohash_0.wav,1
./data/no/563aa4e6_nohash_0.wav,1
./data/no/be91a00a_nohash_1.wav,1
./data/no/c79159aa_nohash_3.wav,1
./data/no/8281a2a8_nohash_2.wav,1
./data/no/e57d35bc_nohash_2.wav,1
./data/no/096456f9_nohash_0.wav,1
./data/no/6727b579_nohash_1.wav,1
./data/no/d8c52371_nohash_0.wav,1
./data/no/1c3f50ad_nohash_1.wav,1
./data/no/feb1d305_nohash_0.wav,1
./data/no/6c0f6493_nohash_3.wav,1
./data/no/aff582a1_nohash_2.wav,1
./data/no/86fa2dcd_nohash_1.wav,1
./data/no/b43c8f2f_nohash_0.wav,1
./data/no/9acd0254_nohash_1.wav,1
./data/no/b83c1acf_nohash_4.wav,1
./data/no/34263ab3_nohash_0.wav,1
./data/no/918a2473_nohash_4.wav,1
./data/no/d952a17e_nohash_2.wav,1
./data/no/36050ef3_nohash_3.wav,1
./data/no/c1d39ce8_nohash_5.wav,1
./data/no/29b81b73_nohash_0.wav,1
./data/no/38d78313_nohash_3.wav,1
./data/no/c1d39ce8_nohash_6.wav,1
./data/no/7ea032f3_nohash_1.wav,1
./data/no/65d844fc_nohash_0.wav,1
./data/no/834f03fe_nohash_2.wav,1
./data/no/834f03fe_nohash_1.wav,1
./data/no/ced835d3_nohash_1.wav,1
./data/no/5c237956_nohash_1.wav,1
./data/no/cb8f8307_nohash_3.wav,1
./data/no/e99d36c8_nohash_1.wav,1
./data/no/c634a189_nohash_4.wav,1
./data/no/8f4c551f_nohash_3.wav,1
./data/no/e269bac0_nohash_0.wav,1
./data/no/1b459024_nohash_1.wav,1
./data/no/c7aaad67_nohash_2.wav,1
./data/no/fd395b74_nohash_0.wav,1
./data/no/0d97f020_nohash_0.wav,1
./data/no/981e2a16_nohash_1.wav,1
./data/no/b4aa9fef_nohash_0.wav,1
./data/no/4bb1244f_nohash_2.wav,1
./data/no/3c8dc702_nohash_0.wav,1
./data/no/8ff44869_nohash_1.wav,1
./data/no/caa4779f_nohash_0.wav,1
./data/no/d0faf7e4_nohash_4.wav,1
./data/no/c1d39ce8_nohash_2.wav,1
./data/no/d197e3ae_nohash_3.wav,1
./data/no/190821dc_nohash_3.wav,1
./data/no/49af4432_nohash_4.wav,1
./data/no/7211390b_nohash_3.wav,1
./data/no/37dca74f_nohash_1.wav,1
./data/no/50d1c8e3_nohash_3.wav,1
./data/no/ab3f0c1b_nohash_1.wav,1
./data/no/747e69fd_nohash_0.wav,1
./data/no/c93d5e22_nohash_4.wav,1
